s1_id,target_id,country,source,v3_rank,v3_score,model_score
S1-240365461,S2-589008353,US,S2,1,1.0000,1.0000
S1-240365461,S3-146426498,US,S3,2,0.8667,0.6954
S1-240365461,S3-476095874,US,S3,138,0.6286,0.6015
S1-240438507,S2-896112649,India,S2,42,0.7667,0.6329
S1-240450065,S3-767225201,US,S3,2,0.6458,0.9979
S1-240505255,S3-561595021,India,S3,1,1.0000,0.9992
S1-240505255,S2-178276497,India,S2,2,0.8451,0.9995
S1-240505255,S2-964037144,India,S2,49,0.6569,0.9989
S1-240520994,S2-259015346,India,S2,1,1.0000,0.9969
S1-240524443,S3-671353805,US,S3,1,0.9333,0.9986
S1-240524443,S3-675906837,US,S3,2,0.7528,0.9988
S1-240524443,S2-779300716,US,S2,3,0.6862,0.9971
S1-24056116,S2-101483655,India,S2,1,0.8198,0.9951
S1-24056116,S2-912399401,India,S2,2,0.7197,0.8557
S1-24056116,S3-658801478,India,S3,3,0.6733,0.9990
S1-24056116,S3-746548904,India,S3,4,0.5833,0.9924
S1-240685877,S3-190657671,India,S3,1128,0.7410,0.9990
S1-240685877,S3-214069339,India,S3,1133,0.6152,0.9989
S1-24068606,S3-242341032,US,S3,1,1.0000,0.9997
S1-24068606,S2-739899302,US,S2,2,1.0000,1.0000
S1-24069996,S3-799791089,US,S3,1,1.0000,0.9998
S1-24069996,S3-66761847,US,S3,2,1.0000,1.0000
S1-24069996,S2-728110664,US,S2,3,0.7897,0.9981
S1-24069996,S2-938450884,US,S2,4,0.6392,0.9983
S1-24071323,S3-208803777,US,S3,1,1.0000,0.9999
S1-24071323,S2-788473373,US,S2,2,0.9000,1.0000
S1-240771073,S3-33227079,US,S3,1,1.0000,1.0000
S1-240771073,S3-188000952,US,S3,2,1.0000,0.9995
S1-240771073,S2-878843613,US,S2,3,1.0000,0.9997
S1-240771073,S2-509685283,US,S2,4,0.7843,0.9925
S1-240845810,S2-415978312,US,S2,1,1.0000,0.9995
S1-240845810,S2-575209897,US,S2,2,0.7658,0.9997
S1-240845810,S3-348476366,US,S3,3,0.7026,0.9987
S1-240897048,S3-421330635,India,S3,1,0.7667,0.9963
S1-240897048,S2-802078234,India,S2,3,0.6000,0.9706
S1-240936518,S3-136054927,India,S3,1,1.0000,1.0000
S1-240936518,S2-180922,India,S2,2,0.9000,0.7230
S1-240936518,S3-82354457,India,S3,3,0.8480,0.9982
S1-240936518,S3-473931843,India,S3,4,0.8480,0.9938
S1-240936518,S3-707704997,India,S3,102,0.5285,0.4575
S1-240980572,S3-338444224,India,S3,1,1.0000,0.9998
S1-240980572,S3-473842460,India,S3,2,0.7882,0.9430
S1-240980572,S2-210267472,India,S2,3,0.7286,0.8122
S1-240980572,S2-897857158,India,S2,21,0.5611,0.9898
S1-24110657,S3-659196900,US,S3,1,0.9000,0.9964
S1-24110657,S2-642966979,US,S2,2,0.8232,0.9999
S1-24110657,S3-130834800,US,S3,3,0.8231,0.9988
S1-24110657,S3-26982522,US,S3,7,0.7156,0.9954
S1-241161728,S2-14740581,US,S2,1,0.8381,0.9995
S1-241161728,S3-172792392,US,S3,49,0.7667,0.5275
S1-241198656,S3-238486419,US,S3,1,1.0000,0.9996
S1-241198656,S2-980428754,US,S2,2,1.0000,0.9997
S1-241198656,S2-127544780,US,S2,3,1.0000,0.9997
S1-241198656,S2-983328555,US,S2,17,0.7658,0.9994
S1-241242485,S3-130109239,US,S3,1,1.0000,0.9999
S1-241242485,S3-910920067,US,S3,2,0.9000,0.9920
S1-241242485,S3-715888714,US,S3,4,0.6742,0.9974
S1-241242485,S2-666446903,US,S2,6,0.5696,0.8217
S1-241242485,S2-597169357,US,S2,7,0.5295,0.9921
S1-241302417,S3-312465986,India,S3,1,1.0000,0.9999
S1-241302417,S2-853394864,India,S2,2,1.0000,0.9991
S1-241302417,S2-16191641,India,S2,3,0.8436,0.9997
S1-241364977,S3-728370323,US,S3,1,1.0000,0.9998
S1-241364977,S3-335567584,US,S3,2,0.8708,0.9997
S1-241364977,S2-464221308,US,S2,3,0.7905,0.9994
S1-241364977,S3-906033761,US,S3,4,0.7667,0.8397
S1-241425885,S3-807321697,US,S3,1,1.0000,0.9998
S1-241425885,S3-348837026,US,S3,2,1.0000,1.0000
S1-241425885,S2-789529163,US,S2,3,1.0000,1.0000
S1-241425885,S2-725659238,US,S2,4,0.9211,0.9996
S1-241425885,S2-518511025,US,S2,5,0.7724,0.9978
S1-241434187,S3-880985883,US,S3,1,1.0000,1.0000
S1-241434187,S2-972987685,US,S2,2,1.0000,1.0000
S1-241434187,S3-940450786,US,S3,93,0.7667,0.9969
S1-241435239,S2-795726514,India,S2,1,1.0000,0.9909
S1-24148808,S3-744423007,US,S3,1,0.9000,0.9950
S1-24148808,S3-64683830,US,S3,2,0.9000,0.9950
S1-24148808,S2-256383661,US,S2,218,0.7364,0.9994
S1-241520385,S3-757319860,US,S3,1,1.0000,1.0000
S1-241520385,S2-51031071,US,S2,2,0.7667,0.9989
S1-241596517,S3-557809022,US,S3,1,0.7812,0.9999
S1-241596517,S3-945062050,US,S3,2,0.7667,0.9973
S1-241596517,S2-633377054,US,S2,6,0.7667,0.9997
S1-241596517,S2-312708764,US,S2,7,0.7667,0.9997
S1-241659377,S3-525596265,US,S3,1,0.8009,0.9960
S1-241659377,S2-238115879,US,S2,2,0.7829,0.9977
S1-241693461,S3-710873766,US,S3,1,1.0000,1.0000
S1-241693461,S3-620366812,US,S3,2,1.0000,0.9999
S1-241693461,S2-588839056,US,S2,3,1.0000,1.0000
S1-241693461,S3-813358260,US,S3,4,0.7340,0.9857
S1-241762135,S2-788436199,US,S2,1,1.0000,1.0000
S1-241762135,S3-18890719,US,S3,2,0.7778,0.9990
S1-241762135,S2-201839335,US,S2,112,0.6589,0.9983
S1-241783292,S3-683513034,US,S3,1,1.0000,1.0000
S1-241783292,S2-125878527,US,S2,97,0.7667,0.9608
S1-241798163,S2-297785669,US,S2,1,1.0000,1.0000
S1-241798163,S3-73686822,US,S3,2,0.8760,0.9998
S1-241798163,S3-315955555,US,S3,3,0.8760,0.9994
S1-24180490,S2-858264018,US,S2,1,1.0000,1.0000
S1-24180490,S3-667163989,US,S3,2,0.8692,0.9996
S1-24180490,S3-234452679,US,S3,3,0.6822,0.9980
S1-24181755,S3-576941493,India,S3,1,1.0000,0.9998
S1-24181755,S3-493883542,India,S3,2,1.0000,1.0000
S1-24181755,S2-581399080,India,S2,3,1.0000,1.0000
S1-24181755,S2-6630200,India,S2,4,0.7471,0.9990
S1-24181755,S2-45187469,India,S2,5,0.7471,0.9999
S1-24181755,S2-246099721,India,S2,18,0.5762,0.9775
S1-24184494,S3-549427368,India,S3,1,1.0000,0.9985
S1-24184494,S2-853598984,India,S2,2,0.9333,0.9439
S1-24184494,S2-582597524,India,S2,3,0.9333,0.9789
S1-24184494,S3-539477881,India,S3,7,0.7569,0.9991
S1-24184494,S2-358060169,India,S2,9,0.6667,0.9965
S1-241857818,S2-300926271,India,S2,1,0.7667,0.9963
S1-241857818,S2-201551672,India,S2,2,0.7667,0.5304
S1-241952481,S3-719861522,India,S3,10,0.8152,0.9999
S1-241952481,S3-527294589,India,S3,348,0.6194,0.9896
S1-241965389,S3-306087762,US,S3,1,0.8619,0.9993
S1-241965389,S3-313304213,US,S3,2,0.7784,0.9988
S1-241965389,S2-479106856,US,S2,5,0.7667,0.9968
S1-241969774,S2-104955829,India,S2,83,0.7083,0.9682
S1-242026009,S2-212971028,India,S2,1,1.0000,0.9994
S1-242026009,S3-964018683,India,S3,3,0.8500,0.9996
S1-242026009,S3-883559381,India,S3,4,0.8500,0.9994
S1-242026009,S3-16977185,India,S3,5,0.8500,0.9994
S1-242067945,S3-53537122,US,S3,1,1.0000,0.9996
S1-242067945,S2-718032317,US,S2,2,0.9333,0.9995
S1-242067945,S2-171751844,US,S2,3,0.8667,0.7173
S1-242067945,S2-595449725,US,S2,5,0.7805,0.9957
S1-242067945,S3-307019565,US,S3,154,0.6965,0.9918
S1-242071243,S3-271237095,India,S3,1,0.8667,0.9748
S1-242071243,S2-705194116,India,S2,2,0.8667,0.9371
S1-242127658,S3-772132012,India,S3,1,1.0000,0.9953
S1-242127658,S2-850012644,India,S2,2,1.0000,1.0000
S1-242127658,S2-107289638,India,S2,4,0.7992,0.9992
S1-242156902,S3-563566742,US,S3,1,1.0000,0.9998
S1-242156902,S3-500225064,US,S3,831,0.5685,0.9998
S1-242210470,S3-491832662,US,S3,1,1.0000,0.9991
S1-242216177,S3-231313546,India,S3,1,0.7667,0.8112
S1-242235739,S3-79231008,US,S3,1,0.8156,0.9994
S1-242235739,S3-406975371,US,S3,2,0.7923,0.9977
S1-242235739,S2-260162704,US,S2,3,0.7667,0.4712
S1-242256969,S3-751250731,US,S3,1,1.0000,1.0000
S1-242256969,S2-9325772,US,S2,2,1.0000,0.9997
S1-242256969,S3-992172922,US,S3,3,0.7576,0.4207
S1-242307911,S2-415465069,US,S2,1,1.0000,1.0000
S1-242307911,S2-198014100,US,S2,2,1.0000,0.9997
S1-242307911,S2-931788492,US,S2,3,0.8126,0.9989
S1-242307911,S2-69862635,US,S2,35,0.7163,0.9402
S1-242314382,S3-268520521,US,S3,1,1.0000,0.9995
S1-242314382,S2-825662987,US,S2,2,1.0000,0.9996
S1-242314382,S3-516048280,US,S3,3,0.7667,0.9998
S1-242314382,S2-11416148,US,S2,4,0.7667,0.5275
S1-242314382,S3-538148705,US,S3,5,0.6533,0.9856
S1-242335626,S3-448838919,India,S3,1,0.8152,0.9954
S1-242335626,S3-80644493,India,S3,2,0.7504,0.9996
S1-242372738,S2-757200822,US,S2,1,0.7667,0.9998
S1-242372738,S3-826410807,US,S3,2,0.6992,0.9632
S1-242406479,S3-219212462,US,S3,1,1.0000,0.9999
S1-242406479,S2-688902120,US,S2,2,1.0000,1.0000
S1-242406479,S2-580600764,US,S2,3,0.9167,0.9995
S1-242406479,S3-503486558,US,S3,4,0.7805,0.9990
S1-242433296,S3-457091272,US,S3,2,0.8228,0.9993
S1-242456786,S2-332932956,US,S2,1,1.0000,1.0000
S1-242456786,S3-439696658,US,S3,2,0.8667,0.9997
S1-242531255,S3-500682142,US,S3,1,1.0000,0.9998
S1-242531255,S3-497530675,US,S3,2,1.0000,1.0000
S1-242566351,S2-520265500,US,S2,1,1.0000,0.9962
S1-242566351,S3-90093441,US,S3,15,0.7451,0.9946
S1-242566351,S3-671430567,US,S3,16,0.7451,0.9576
S1-242566351,S3-240794314,US,S3,17,0.6833,0.9938
S1-242622250,S3-424698180,US,S3,1,0.7833,0.9985
S1-242622250,S2-863854690,US,S2,5,0.7667,0.9996
S1-242690139,S3-615159962,US,S3,1,0.7228,0.9997
S1-242703575,S2-995491063,US,S2,1,1.0000,0.9998
S1-242703575,S2-982683326,US,S2,2,1.0000,1.0000
S1-242703575,S2-261043842,US,S2,3,1.0000,1.0000
S1-242703575,S3-33336880,US,S3,4,0.7000,0.9846
S1-243126766,S3-996908279,India,S3,1,1.0000,0.9996
S1-243126766,S2-786046601,India,S2,2,1.0000,0.9993
S1-243126766,S2-646668301,India,S2,20,0.7559,0.9945
S1-24318807,S3-871189376,India,S3,1,1.0000,1.0000
S1-24318807,S2-380443430,India,S2,70,0.9000,0.9999
S1-24318807,S2-230499183,India,S2,76,0.9000,0.9999
S1-243200825,S3-818839375,India,S3,1,1.0000,1.0000
S1-243200825,S3-457137408,India,S3,2,1.0000,0.9999
S1-243200825,S2-509411422,India,S2,4,0.7667,0.2680
S1-243201306,S3-673062350,US,S3,1,1.0000,1.0000
S1-243201306,S3-147160455,US,S3,2,1.0000,1.0000
S1-243201306,S2-376648849,US,S2,3,1.0000,0.9990
S1-243201306,S2-912566816,US,S2,5,0.7576,0.9988
S1-243272351,S3-903452060,US,S3,1,1.0000,0.9994
S1-243272351,S2-239793559,US,S2,2,0.9000,0.9999
S1-243272351,S3-804456307,US,S3,3,0.6667,0.9999
S1-243312167,S3-230584016,India,S3,1,1.0000,0.9982
S1-243312167,S3-424978423,India,S3,73,0.7451,0.9766
S1-243312167,S3-88011407,India,S3,74,0.6762,0.9953
S1-243316299,S3-109905946,India,S3,1,0.9000,0.9988
S1-243316299,S3-734665080,India,S3,5,0.7085,0.9982
S1-243316299,S2-556813907,India,S2,8,0.6667,0.9817
S1-243361508,S3-557443711,India,S3,1,1.0000,1.0000
S1-243361508,S3-460481404,India,S3,2,1.0000,1.0000
S1-243361508,S3-15207684,India,S3,3,1.0000,0.9923
S1-243361508,S2-483169446,India,S2,5,0.7667,0.4125
S1-243361508,S3-243827360,India,S3,6,0.6667,0.9994
S1-243397897,S3-575737161,India,S3,1,1.0000,0.9992
S1-243397897,S2-814684151,India,S2,2,1.0000,0.9996
S1-243412726,S2-865230539,US,S2,1,1.0000,1.0000
S1-243412726,S3-39529514,US,S3,2,0.9000,0.9999
S1-243412726,S3-506704696,US,S3,9,0.7500,0.9985
S1-243412726,S3-668967484,US,S3,10,0.7387,0.9992
S1-243412726,S3-685121438,US,S3,15,0.6576,0.9957
S1-243412726,S3-430177148,US,S3,16,0.6576,0.9977
S1-243565220,S2-956935715,US,S2,2,0.7667,0.9983
S1-243565220,S3-955838992,US,S3,3,0.6762,0.9446
S1-243565220,S3-34205218,US,S3,14,0.5556,0.9836
S1-243578921,S3-83605592,US,S3,1,0.7667,0.8130
S1-24359046,S3-515924359,US,S3,1,1.0000,0.9998
S1-24359046,S2-744950475,US,S2,2,1.0000,0.9998
S1-24359046,S2-707188654,US,S2,3,1.0000,1.0000
S1-24359046,S2-508860609,US,S2,4,1.0000,1.0000
S1-24359046,S2-296477094,US,S2,5,1.0000,0.9998
S1-24359046,S2-178533956,US,S2,6,1.0000,0.9558
S1-243854350,S3-968773629,India,S3,1,0.9000,0.9999
S1-243854350,S3-745016871,India,S3,2,0.9000,0.9438
S1-243907149,S3-99839805,US,S3,1,1.0000,0.9996
S1-243907149,S3-759817291,US,S3,2,1.0000,1.0000
S1-243907149,S2-100595022,US,S2,3,1.0000,0.9994
S1-243925748,S3-494568853,India,S3,1,0.8667,0.5054
S1-243952608,S3-818450273,US,S3,1,1.0000,1.0000
S1-243952608,S2-262564614,US,S2,2,0.9000,0.9969
S1-243952608,S3-41249159,US,S3,4,0.6433,0.9981
S1-243984972,S3-950079132,US,S3,1,1.0000,0.9997
S1-243984972,S3-49400944,US,S3,2,1.0000,0.9998
S1-243984972,S3-34870416,US,S3,3,1.0000,1.0000
S1-243984972,S3-157081674,US,S3,4,1.0000,0.9997
S1-243987127,S3-381199641,US,S3,1,1.0000,1.0000
S1-243987127,S3-228871973,US,S3,2,0.8111,0.9982
S1-243987127,S2-744526446,US,S2,3,0.8111,0.9982
S1-243987127,S2-735598581,US,S2,4,0.8029,0.9979
S1-243987127,S3-463191648,US,S3,5,0.7847,0.9998
S1-244091014,S2-339364294,India,S2,2,0.8811,0.9986
S1-244091014,S2-458632516,India,S2,3,0.8720,0.9935
S1-244101479,S3-963565742,US,S3,1,1.0000,1.0000
S1-244101479,S2-208450966,US,S2,7,0.6932,0.9988
S1-244139782,S2-812033628,US,S2,1,1.0000,0.9993
S1-244139782,S2-542946777,US,S2,2,0.7619,0.9988
S1-244139782,S2-829502846,US,S2,3,0.7451,0.9541
S1-244156427,S2-568386448,US,S2,6,0.7667,0.9985
S1-244167583,S3-916908536,US,S3,1,1.0000,0.9996
S1-244183457,S2-716725738,India,S2,1,0.8843,0.9999
S1-244183457,S3-723163213,India,S3,19,0.7667,0.6670
S1-244190957,S3-905401034,US,S3,1,1.0000,1.0000
S1-244233911,S2-527287257,US,S2,1,0.9267,0.9997
S1-244233911,S3-33634516,US,S3,2,0.8991,0.9996
S1-244233911,S3-79816025,US,S3,3,0.8905,0.9998
S1-244233911,S2-895401874,US,S2,4,0.8905,0.9998
S1-244233911,S2-173374310,US,S2,5,0.8905,0.9998
S1-244233911,S2-274875002,US,S2,6,0.8491,0.9997
S1-244233911,S3-533669578,US,S3,7,0.7889,0.9997
S1-244242875,S2-36997858,India,S2,1,1.0000,1.0000
S1-244242875,S2-36691421,India,S2,2,1.0000,0.9970
S1-244242875,S2-198074612,India,S2,3,0.8407,0.9995
S1-244242875,S3-255462825,India,S3,4,0.7762,0.9470
S1-244242875,S2-336765944,India,S2,5,0.7667,0.9995
S1-244242875,S2-509869270,India,S2,6,0.7333,0.9982
S1-244271790,S2-920278863,US,S2,1,0.7952,0.9996
S1-244271790,S2-905301828,US,S2,2,0.7601,0.9994
S1-244295450,S3-940300349,US,S3,1,1.0000,0.9999
S1-244295450,S2-587813230,US,S2,2,0.8302,0.9999
S1-244295450,S3-272513278,US,S3,3,0.8240,0.9998
S1-244297700,S2-192862283,US,S2,1,1.0000,0.9998
S1-244297700,S3-273022191,US,S3,2,0.8667,0.8876
S1-244297700,S3-998734784,US,S3,4,0.7375,0.9569
S1-244307269,S3-354796955,US,S3,1,1.0000,0.9997
S1-244307269,S2-526941202,US,S2,2,1.0000,0.9998
S1-244307269,S3-15982870,US,S3,3,0.7296,0.9986
S1-244307269,S3-756181653,US,S3,4,0.6833,0.9654
S1-244320272,S2-38799484,US,S2,1,0.9000,0.9989
S1-244320272,S3-719668596,US,S3,3,0.7667,0.3491
S1-244320272,S3-562844499,US,S3,4,0.7667,0.2930
S1-244358602,S3-5712798,India,S3,1,0.9000,0.9999
S1-244358602,S2-383979382,India,S2,3,0.7071,0.9995
S1-24438342,S2-306251543,US,S2,1,0.8544,0.9997
S1-244420474,S2-456727015,US,S2,1,1.0000,1.0000
S1-244420474,S2-186194315,US,S2,2,1.0000,0.9999
S1-244420474,S3-211236853,US,S3,3,0.8183,0.9983
S1-244434816,S3-268418966,US,S3,1,0.8667,0.9058
S1-244483029,S3-832855350,US,S3,2,0.7667,0.7714
S1-244538608,S3-494672134,India,S3,1,0.8667,0.9898
S1-244538608,S2-983500145,India,S2,2,0.8667,0.9999
S1-244538608,S2-58672636,India,S2,3,0.8667,0.9999
S1-244538608,S2-207959534,India,S2,4,0.8667,0.9964
S1-244591139,S3-442510412,India,S3,1,1.0000,0.9989
S1-244591139,S2-825497652,India,S2,2,0.9000,0.9997
S1-244591139,S3-67594237,India,S3,3,0.8708,0.9996
S1-244591139,S3-608068067,India,S3,4,0.7752,0.9303
S1-244596015,S3-950662738,India,S3,1,1.0000,0.9943
S1-244596015,S2-41835595,India,S2,2,1.0000,0.9918
S1-244643323,S2-293378483,India,S2,1,0.9500,0.9861
S1-244648940,S3-490561825,India,S3,1,1.0000,0.9978
S1-244648940,S2-312963463,India,S2,2,1.0000,0.9997
S1-244648940,S3-933218712,India,S3,3,0.8658,0.9979
S1-244648940,S3-125874576,India,S3,4,0.7803,0.9999
S1-244693924,S3-431949297,US,S3,1,1.0000,1.0000
S1-244693924,S2-351878211,US,S2,2,0.9000,1.0000
S1-244693924,S3-606751988,US,S3,3,0.8273,0.9997
S1-244693924,S2-739634502,US,S2,5,0.7273,0.9996
S1-244725046,S2-262460953,US,S2,1,0.9000,0.9978
S1-244725046,S2-997529941,US,S2,21,0.7667,0.9998
S1-244725046,S2-677526522,US,S2,47,0.6527,0.9983
S1-244745958,S3-504151098,US,S3,1,1.0000,0.9999
S1-244745958,S3-232713440,US,S3,2,1.0000,1.0000
S1-244745958,S2-743346375,US,S2,3,0.9000,0.9982
S1-244745958,S2-589319518,US,S2,7,0.6548,0.9874
S1-244745958,S3-996028820,US,S3,8,0.6528,0.9997
S1-244783908,S2-807297397,India,S2,1,1.0000,1.0000
S1-244783908,S3-686435410,India,S3,3,0.8436,0.9997
S1-244783908,S3-122120882,India,S3,7,0.7667,0.7047
S1-244805024,S3-950535561,US,S3,1,1.0000,0.9999
S1-244805024,S2-228930144,US,S2,2,0.9000,0.9973
S1-244805024,S2-89012736,US,S2,820,0.6833,0.9988
S1-244837429,S3-395805677,US,S3,1,1.0000,0.9987
S1-244837429,S2-699759439,US,S2,6,0.7451,0.9882
S1-244843484,S3-845629959,US,S3,1,1.0000,1.0000
S1-244843484,S3-688446437,US,S3,2,1.0000,1.0000
S1-244843484,S2-729196431,US,S2,3,0.8658,0.9994
S1-244843484,S2-540552997,US,S2,5,0.7388,0.9983
S1-244897275,S2-412622629,US,S2,1,1.0000,1.0000
S1-244897275,S2-225050318,US,S2,2,1.0000,1.0000
S1-244897275,S3-774240178,US,S3,3,0.7208,0.9991
S1-244927923,S3-347506574,US,S3,1,1.0000,0.9998
S1-244927923,S3-157448752,US,S3,2,0.8257,1.0000
S1-244960664,S3-887738,US,S3,1,0.8667,0.8702
S1-244960664,S3-791710778,US,S3,2,0.8667,0.9880
S1-244960664,S3-599114553,US,S3,4,0.7420,0.9999
S1-244960664,S3-770642264,US,S3,5,0.6862,0.9936
S1-244998186,S3-295953836,India,S3,1,0.8667,0.9876
S1-244998186,S2-978482881,India,S2,2,0.8667,0.9995
S1-245003371,S2-475767227,India,S2,1,1.0000,0.9995
S1-245003371,S2-303338757,India,S2,2,1.0000,1.0000
S1-245003371,S2-983960782,India,S2,3,0.7667,0.9019
S1-245003371,S2-347628463,India,S2,4,0.7667,0.9019
S1-245003371,S2-740305345,India,S2,5,0.7544,0.9984
S1-245007383,S3-609605097,India,S3,1,0.8667,0.8686
S1-245007383,S2-379581734,India,S2,2,0.7667,0.9992
S1-245009798,S3-58591873,India,S3,1,0.8667,0.6214
S1-245009798,S2-452704520,India,S2,2,0.7667,0.9984
S1-245010537,S3-28548571,India,S3,1,1.0000,0.9991
S1-245023748,S3-824527223,US,S3,1,0.7527,0.9987
S1-245023748,S2-624530522,US,S2,3,0.5057,0.9970
S1-245140082,S3-631285373,US,S3,1,1.0000,1.0000
S1-245140082,S2-944979692,US,S2,2,1.0000,0.9997
S1-245140082,S3-7484173,US,S3,3,0.8708,0.9994
S1-245154376,S2-385027256,US,S2,2,0.8451,0.9990
S1-245154376,S3-447631005,US,S3,3,0.7795,0.9995
S1-245174935,S2-763216793,US,S2,1,1.0000,0.9998
S1-245174935,S3-686001749,US,S3,2,0.8236,0.9991
S1-245297914,S3-818095160,India,S3,1,0.9000,0.9948
S1-245297914,S3-348107687,India,S3,2,0.9000,0.9956
S1-245729868,S2-649600341,India,S2,1,1.0000,0.9954
S1-245729868,S3-912280619,India,S3,2,0.9000,0.6690
S1-245729868,S3-618760548,India,S3,3,0.9000,0.4732
S1-245729868,S3-527045401,India,S3,4,0.9000,0.6690
S1-245729868,S2-102584947,India,S2,5,0.8246,0.9989
S1-245729868,S3-717201638,India,S3,7,0.6933,0.9077
S1-245733805,S3-237037237,India,S3,1,1.0000,0.9999
S1-245733805,S2-81440013,India,S2,23,0.7092,0.9557
S1-245750900,S3-20113095,US,S3,1,0.7667,0.4602
S1-245750900,S2-709667747,US,S2,2,0.7569,0.9986
S1-245861767,S2-309430097,US,S2,1,0.9027,0.9997
S1-245861767,S2-58182754,US,S2,2,0.8867,0.9996
S1-245861767,S3-373109021,US,S3,3,0.7196,0.9978
S1-246030810,S3-993120683,India,S3,61,0.4833,0.9955
S1-246324304,S3-214404399,US,S3,1,1.0000,1.0000
S1-246324304,S3-98170537,US,S3,2,0.8270,0.9998
S1-246324304,S2-455045358,US,S2,3,0.8183,0.9984
S1-246330217,S2-134518050,US,S2,1,1.0000,1.0000
S1-246361125,S3-60786605,US,S3,1,0.8724,0.9995
S1-246361125,S2-35916678,US,S2,2,0.8724,0.9994
S1-246429781,S3-919864869,India,S3,1,1.0000,0.9966
S1-246429781,S3-507948453,India,S3,2,1.0000,1.0000
S1-246429781,S2-113369882,India,S2,3,0.9333,0.9998
S1-246429781,S2-833044595,India,S2,1818,0.5667,0.8180
S1-246445562,S2-545384527,US,S2,1,0.9000,0.9976
S1-246445562,S2-46055150,US,S2,2,0.9000,0.9999
S1-246445562,S2-183570784,US,S2,4,0.7667,0.9981
S1-246445562,S3-156210076,US,S3,5,0.7000,0.9999
S1-246445562,S2-119955031,US,S2,6,0.6970,0.9977
S1-246452779,S2-389709667,India,S2,1,1.0000,0.9999
S1-246452779,S2-188399007,India,S2,2,1.0000,1.0000
S1-246452779,S3-59188702,India,S3,3,0.8658,0.9967
S1-246452779,S3-579848036,India,S3,4,0.8544,0.9956
S1-246452779,S3-697725162,India,S3,19,0.6923,0.9989
S1-246464745,S3-565467173,India,S3,1,0.8667,0.9728
S1-246464745,S2-897223639,India,S2,2,0.8667,0.9954
S1-246464745,S2-787838333,India,S2,3,0.8667,0.6453
S1-246469441,S3-849039204,India,S3,5,0.8051,0.9985
S1-246480540,S2-853124127,US,S2,1,0.9000,1.0000
S1-246480540,S3-687986220,US,S3,2,0.8667,0.7647
S1-246480540,S3-536655156,US,S3,3,0.7667,0.7529
S1-246624158,S2-969994454,US,S2,1,0.8619,0.9996
S1-246624158,S2-165118846,US,S2,2,0.8527,0.9992
S1-246624158,S3-59261523,US,S3,27,0.7667,0.9973
S1-246644197,S3-931724643,India,S3,1,0.9333,0.9754
S1-246644197,S2-237122106,India,S2,2,0.8246,0.9997
S1-246682048,S2-319748044,India,S2,1,1.0000,0.9998
S1-246682048,S2-258500490,India,S2,2,1.0000,1.0000
S1-246682048,S3-605953450,India,S3,3,0.9333,0.9999
S1-246682048,S3-131971652,India,S3,4,0.9333,0.9472
S1-246682048,S2-909622463,India,S2,5,0.8658,0.9999
S1-246682048,S3-499305679,India,S3,8,0.6196,0.9947
S1-246738451,S3-712139112,India,S3,1150,0.4414,0.6545
S1-246738451,S3-67951071,India,S3,2026,0.4121,0.2726
S1-246842808,S2-94788007,US,S2,1,1.0000,0.9999
S1-246898224,S3-899908790,India,S3,1,1.0000,0.9999
S1-246898224,S2-639142844,India,S2,2,0.9000,0.9998
S1-246898224,S2-23423891,India,S2,3,0.9000,0.9159
S1-246898224,S3-894885633,India,S3,42,0.6747,0.9988
S1-246908323,S3-898421740,US,S3,1,1.0000,0.9998
S1-246908323,S3-743701586,US,S3,2,1.0000,1.0000
S1-246908323,S3-742308933,US,S3,3,0.9090,0.9997
S1-246908323,S3-447199196,US,S3,4,0.7667,0.9979
S1-246908323,S3-191070962,US,S3,5,0.7667,0.9948
S1-246908323,S2-67921265,US,S2,6,0.7667,0.9973
S1-246910038,S2-709585977,US,S2,1,0.8176,0.9980
S1-246910038,S3-452993643,US,S3,11,0.7526,0.9931
S1-247013847,S2-803719542,US,S2,1,1.0000,0.9865
S1-247013847,S3-651264016,US,S3,2,0.8527,0.9990
S1-247013847,S3-239930296,US,S3,3,0.8432,0.9980
S1-247067025,S3-480897518,US,S3,1,1.0000,1.0000
S1-247067025,S2-775950656,US,S2,2,0.9000,0.9919
S1-247067025,S2-578621822,US,S2,3,0.9000,0.9999
S1-247080811,S3-897045612,US,S3,1,0.7667,0.9986
S1-247080811,S2-936599979,US,S2,2,0.7667,0.7537
S1-247080811,S2-687544330,US,S2,3,0.7667,0.7537
S1-247080811,S2-21290554,US,S2,4,0.7667,0.9990
S1-247326908,S3-889668859,India,S3,1,1.0000,0.9991
S1-247326908,S2-202563257,India,S2,2,1.0000,0.9998
S1-247326908,S2-770820693,India,S2,3,0.7292,0.9991
S1-247345740,S2-319847168,India,S2,1,1.0000,0.9988
S1-247345740,S3-166967744,India,S3,2,0.8667,0.8198
S1-247345740,S3-162218404,India,S3,3,0.8667,0.9922
S1-247345740,S2-556580597,India,S2,7,0.6863,0.9973
S1-247345740,S3-447187090,India,S3,1045,0.4667,0.3556
S1-247345740,S2-685404879,India,S2,1148,0.4615,0.9716
S1-247446123,S2-541769660,India,S2,1,1.0000,0.9999
S1-247446123,S3-150243889,India,S3,3,0.7083,0.9981
S1-24747194,S3-606248984,US,S3,1,1.0000,0.9998
S1-24747194,S2-327555889,US,S2,2,1.0000,1.0000
S1-24747194,S3-411315430,US,S3,3,0.8865,0.9995
