s1_id,target_id,country,source,rank_in_arrival,channels,model_score,was_predicted_uncapped,would_pass_tau,s1_name,target_name,s1_addr,target_addr
S1-247564133,S2-772042213,US,S2,41,token_sort+tok_num+strip_name,0.9998,True,True,Mountain Veterinary Clinic,Mountain Veterinary Clinic Inc.,"54 Warehouse Lane, Rowley, MA","0054 WAREHOUSE LANE, ROWLEY, MA"
S1-247564133,S3-226580500,US,S3,88,token_sort+tok_num+strip_name,0.9999,True,True,Mountain Veterinary Clinic,Mountain Veterinary  Clinic Inc,"54 Warehouse Lane, Rowley, MA","54 Warehouse Lane, Rowley, Massachusetts"
S1-247609427,S2-898019430,US,S2,168,tok_num,0.9968,True,True,Buffalo Dental Partners,Buffalo Dental,"NY, 51 Edson Street, Buffalo","51 EDSNO ST, BUFFALO, NY"
S1-247609427,S3-74025163,US,S3,238,token_sort+tok_num+strip_name,0.9967,True,True,Buffalo Dental Partners,Buffalo Dental Partners Inc,"NY, 51 Edson Street, Buffalo","51-55 Edson St, Buffalo, New York"
S1-247827480,S3-413831148,India,S3,2545,token_sort+tok_num+strip_name,0.9992,True,True,Creative Foods Private Limited,Creative Foods,"25Th Cross Street, 4Th Avenue, Indira Nagar, Chennai, Tamil Nadu, No. 2/15, Chennai, Chennai City Corporation","No. 2/15, 25Th Cross Street, 4Th Avenue, Indira Nagar, Chennai, Chennai City Corporation, Chennai, Tamil Nadu"
S1-247885633,S3-207054410,US,S3,45,tok_num,0.9997,True,True,"Odelinda H. Rogers, Esq., DDS PC","Odelinda H. Rogers, Esq., DDS","129 Elmore Avenue, Springfield, MA","129-A Elmore Ave, <NULL>, Springfield, Massachusetts"
S1-24790956,S2-373061835,India,S2,894,tok_num,0.9939,True,True,Great Energy Private Limited,Great Egmmnregy Private Limited,"Plot No. 3, Upper Ground Floor, Pocket-27 Sector-24, Rohini, Delhi, North West, Delhi","DOOR NO #3 , UPPER GROUND FLOOR, POCKET-27 SECTOR-24, ROHINI, DELHI, Delhi"
S1-247976425,S2-206084518,US,S2,41,token_sort+tok_num,0.9989,True,True,Piedmont Montessori School LLC,PIEDMONT SCHOOL MONTESSORI LLC,"48 Cirillo Drive, Colchester, CT","48 CIRILLO DRIVE, COLCHSETER, CT"
S1-247976425,S3-284450236,US,S3,78,tok_num,0.9990,True,True,Piedmont Montessori School LLC,Piedmont Montessori Schóol LLC,"48 Cirillo Drive, Colchester, CT","Colchester, 0048 Cirillo Dr, Connecticut"
S1-24800645,S3-686641101,US,S3,78,token_sort+tok_num+strip_name,1.0000,True,True,Heritage Network LLC,Heritage Network  LLC,"Humble, 4022 Wells Mark Drive, TX","4022 Wells Mark Drive, Humble, Texas"
S1-248211788,S3-492143948,India,S3,121,tok_num,0.9291,False,False,Great Business Private Limited,Great Private Limited Services,"Sy No. 128/P, Flat No. 408, Varuna Block, Sri Vensai Projects, Kompally, Hyderabad, Rangareddy, Telangana","Hn 804 Sy No. 128/P, Flat No. 408, Varuna Block, Sri Vensai Projects, Kompally, Hyderabad, Rangareddy, Andhra Pradesh"
S1-248226524,S2-155728496,India,S2,498,token_sort+tok_num+strip_name,0.9999,True,True,Tech Grow Advertising Company,COMPANY TECH GROW ADVERTISING,"Plot No. 39, Gali No 9, Rajapuri, New Delhi, West Delhi, Delhi","##39, GALI NO 9, RAJAPURI, NEW DELHI, WEST DELHI, Delhi"
S1-248226524,S3-245414436,India,S3,561,token_sort+tok_num+strip_name,1.0000,True,True,Tech Grow Advertising Company,TECH GROW ADVERTISING COMPANY,"Plot No. 39, Gali No 9, Rajapuri, New Delhi, West Delhi, Delhi","Plot No. 39, Gali No 9, Rajapuri, New Delhi, West Delhi, DL"
S1-248226524,S3-647606197,India,S3,781,token_sort+tok_num+strip_name,1.0000,True,True,Tech Grow Advertising Company,Tech  Grow Advertising Company,"Plot No. 39, Gali No 9, Rajapuri, New Delhi, West Delhi, Delhi","H.no 39, Gali No 9, Rajapuri, New Delhi, West Delhi, दिल्ली"
S1-248510440,S3-319136168,India,S3,111,token_sort+tok_num+strip_name,1.0000,True,True,High Estate Pvt Ltd,High Estate Pvt Ltd.,"Bhji D-60 Kohe-Fiza Bda, Colon, Y Bhopal, Huzur, Bhopal, Madhya Pradesh","MP, Bhopal, Bhji D-60 Kohe-fiza Bda, Huzur"
S1-248510440,S3-24413869,India,S3,161,tok_num,0.9990,True,True,High Estate Pvt Ltd,High éstate Pvt Ltd,"Bhji D-60 Kohe-Fiza Bda, Colon, Y Bhopal, Huzur, Bhopal, Madhya Pradesh","Bjhi D-60 Kohe-fiza Bda, Colon, Y Bhopal, Bhopal, Huzur, MP"
S1-248843790,S2-875727106,US,S2,1057,token_sort+tok_num+strip_name,1.0000,True,True,Ear Nose & Throat Group,EAR NOSE & THROAT GROUP,"5135 Saguaro Park Lane, Phoenix, AZ","5135 SAGUARO PARK LN, GLENDALLE, AZ"
S1-248843790,S3-638449527,US,S3,1533,tok_num,0.9946,False,True,Ear Nose & Throat Group,Ear Nose & Trato Group,"5135 Saguaro Park Lane, Phoenix, AZ","5135 Saguaro Park Ln, Arrowhead, Arizona"
S1-248843790,S3-332204947,US,S3,1919,token_sort+tok_num+strip_name,0.9995,True,True,Ear Nose & Throat Group,Ear Nose & Throat,"5135 Saguaro Park Lane, Phoenix, AZ","5135 Saguaro Park Lane, Arrowhead, Arizona"
S1-248917010,S2-523527947,India,S2,118,token_sort+tok_num+strip_name,1.0000,True,True,Jaipur Solar Co,JAIPUR SOLAR CO,"Flat No. 501, 5Th Floor, Vikas Heights-1, Plot No. - 07 And 08, Scheme No. 12-B, Village Gokulpura, Kalwar Road, Jaipur, Rajasthan","H.NO 501 , 5TH FLOOR, VIKAS HEIGHTS-1, PLOT NO. - 07 AND 08, SCHEME NO. 12-B, VILLAGE GOKULPURA, KALWAR ROAD, JAIPUR, राजस्थान"
S1-248917010,S2-246781356,India,S2,147,tok_num,0.9997,True,True,Jaipur Solar Co,Jaipur Co Center,"Flat No. 501, 5Th Floor, Vikas Heights-1, Plot No. - 07 And 08, Scheme No. 12-B, Village Gokulpura, Kalwar Road, Jaipur, Rajasthan","#501 , 5TH FLOOR, VIKAS HEIGHTS-1, PLOT NO. - 07 AND 08, SCHEME NO. 12-B, VILLAGE GOKULPURA, KALWAR ROAD, JAIPUR, Rajasthan"
S1-248917010,S2-697871809,India,S2,243,token_sort+tok_num+strip_name,0.9995,True,True,Jaipur Solar Co,JAIPUR SOLAR,"Flat No. 501, 5Th Floor, Vikas Heights-1, Plot No. - 07 And 08, Scheme No. 12-B, Village Gokulpura, Kalwar Road, Jaipur, Rajasthan","H.NO 501 , 5TH FLOOR, VIKAS HEIGHTS-1, PLOT NO. - 07 AND 08, SCHEME NO. 12-B, VILLAGE GOKULPURA, KALWAR ROAD, JAIPUR, Rajasthan"
S1-248917010,S3-136539163,India,S3,852,token_sort+strip_name,0.8840,False,False,Jaipur Solar Co,Jaipur Solar,"Flat No. 501, 5Th Floor, Vikas Heights-1, Plot No. - 07 And 08, Scheme No. 12-B, Village Gokulpura, Kalwar Road, Jaipur, Rajasthan","RJ, Jaipur, Flat No. 50"
S1-248917010,S3-200038834,India,S3,952,token_sort+strip_name,0.7715,False,False,Jaipur Solar Co,Jaipur Solar,"Flat No. 501, 5Th Floor, Vikas Heights-1, Plot No. - 07 And 08, Scheme No. 12-B, Village Gokulpura, Kalwar Road, Jaipur, Rajasthan","Flta No. 50, Jaipur, RJ"
S1-249009867,S2-387970465,India,S2,125,token_sort+tok_num+strip_name,1.0000,True,True,Roopan Foods Private Limited,ROOPAN FOODS PRIVATE LIMITED,"Rz-456/1C & D Lower Ground Floor Shop No.-3, Sadh Nagar, Palam Colony, Delhi, South West Delhi, Delhi","Delhi, RZ-456/1C & D LOWER GROUND FLOOR SHOP NO.-3, SADH NAGAR, PALAM COLONY, DELHI"
S1-249009867,S3-445121455,India,S3,1084,tok_num,0.9878,True,True,Roopan Foods Private Limited,Roopan Fcods Private Limited,"Rz-456/1C & D Lower Ground Floor Shop No.-3, Sadh Nagar, Palam Colony, Delhi, South West Delhi, Delhi","No ##900 Rz-456/1c & D Lower Ground Floor Shop No.-3, Sadh Nagar, Palam Colony, Delhi, South West Delhi, DL"
S1-249009867,S3-940168693,India,S3,1357,tok_num,0.8666,False,False,Roopan Foods Private Limited,Roopan Foods Prierdte Limited,"Rz-456/1C & D Lower Ground Floor Shop No.-3, Sadh Nagar, Palam Colony, Delhi, South West Delhi, Delhi","Door No ##900 Rz-456/1c & D Lower Ground Floor Shop No.-3, Sadh Nagar, Palam Colony, दिल्ली, South West Delhi, Delhi"
S1-24901545,S2-448425,India,S2,500,token_sort+tok_num+strip_name,1.0000,True,True,Aditya Management Private Limited,ADITYA MANAGEMENT PRIVATE  LIMITED,"F-2-10/11, Sunder Nagari, Delhi, North East, Delhi","809  F-2-10/11, SUNDER NAGARI, DELHI, Delhi"
S1-249037230,S3-117478917,US,S3,61,token_sort+tok_num+strip_name,0.9939,True,True,Atlantic Holding Company Inc,Atlantic Holding Inc Company,"963 Lobster Trap Lane, Tempe, AZ","963-967 Lobster Trap Lane, Tempe, Arizona"
S1-249037230,S3-453041784,US,S3,62,token_sort+tok_num+strip_name,0.9923,True,True,Atlantic Holding Company Inc,Atlantic Holding Company,"963 Lobster Trap Lane, Tempe, AZ","963-967 Lobster Trap Ln, Tempe, Arizona"
S1-24908129,S2-115347278,India,S2,117,tok_num,0.9963,True,True,Lakshmi Industries Limited,Lakshmi Inudasrhes Limited,"Orissa, Khordha, Bhubaneswar Khorda, Plot No-231 Sastri Nagar, Bhubaneswar","PLOT NO-231 SASTRI NAGAR, BHUBANESWAR KHORDA, BHUBANESWAR, Odisha"
S1-24908129,S3-29215255,India,S3,729,tok_num,0.8921,False,False,Lakshmi Industries Limited,Shri Lakshmi Insubstires  Limited,"Orissa, Khordha, Bhubaneswar Khorda, Plot No-231 Sastri Nagar, Bhubaneswar","Bhubaneswar, H.no 79 Plot No-231 Sastri Nagar, Khordha, OD"
S1-249168916,S3-936572972,India,S3,119,tok_num,0.9978,True,True,Mother (India) Sweets Pvt Ltd,Pvt Mother (India) Shcees Ltd,"2739-2745 Gf Pvt No.9, Maruti Tower Sushila, Delhi, North Delhi, Delhi","H.no 2739-2745 Gf Pvt No.9, Maruti Tower Sushila, Delhi, North Delhi, DL"
S1-249194301,S2-46644806,India,S2,99,token_sort+strip_name,0.5420,False,False,Shiv Infrastructure Private Limited,SHIV INFRASTRUCTURE-PRIVATE LTD,"Arazi No. 22 Newada, Varanasi, Uttar Pradesh",
S1-249194301,S2-488081556,India,S2,116,token_sort+tok_num+strip_name,0.9996,True,True,Shiv Infrastructure Private Limited,Shiv Infrastructure Private Ltd,"Arazi No. 22 Newada, Varanasi, Uttar Pradesh","ARAZI NO. 22 NEWADA, VARANASI, Uttar Pradesh"
S1-249194301,S2-771259154,India,S2,140,tok_num,0.4944,False,False,Shiv Infrastructure Private Limited,Dr Shiv Private Limited Center,"Arazi No. 22 Newada, Varanasi, Uttar Pradesh","उत्तर प्रदेश, ARAZI NO. 22 NEWADA, VARANASI"
S1-249194301,S3-162685035,India,S3,405,token_sort+tok_num+strip_name,0.9998,True,True,Shiv Infrastructure Private Limited,Shiv Infrastructure-Limited Center,"Arazi No. 22 Newada, Varanasi, Uttar Pradesh","Arazi No. 22. Newada, Varanasi, UP"
S1-249282008,S3-851520788,India,S3,60,token_sort+tok_num+strip_name,1.0000,True,True,Auro Hospital,auro hospital,"H No 26 K B Road Bauruni, Khandak Model House, Lucknow, Uttar Pradesh","H.no 26 K B Road Bauruni, Lucknow, उत्तर प्रदेश, Khandak Model House, Lucknow"
S1-249381904,S2-210475661,US,S2,532,token_sort+tok_num+strip_name,1.0000,True,True,"Thomason, Poudel and Byrd","THOMASON,-POUDEL AND BYRD","227 Chapman Street, Unit 1, Greenfield, MA","227 CHAPMAN STREET, GREENFIELD, MA"
S1-249381904,S2-747056533,US,S2,2379,tok_num,0.9979,True,True,"Thomason, Poudel and Byrd","Thomason, Poudel and","227 Chapman Street, Unit 1, Greenfield, MA","227 CHAPMAN STREET, GREENFIELD, MA"
S1-249381904,S3-880689420,US,S3,3719,token_sort+strip_name,0.9996,True,True,"Thomason, Poudel and Byrd","Thomason, Poudel And Byrd","227 Chapman Street, Unit 1, Greenfield, MA","Chapman Street, Greenfield, Massachusetts"
S1-249381904,S3-537097260,US,S3,5150,token_sort+tok_num+strip_name,1.0000,True,True,"Thomason, Poudel and Byrd","Thomason, Poudel and  Byrd","227 Chapman Street, Unit 1, Greenfield, MA","227-231 Chapman Street, # 1, Greenfield, Massachusetts"
S1-24942209,S2-306115928,India,S2,61,tok_num,0.9992,True,True,Scientific & Sons Private Limited,M/s Scientific & Snos Private Limited,"22, Shitlata Society, Behind Utkarsh Petrol Pump Karelibaug, Baroda, Vadodara, Gujarat","22, SHITLATA SOCIETY, BEHIND UTKARSH PETROL PUMP KARELIBAUG, BARODA, Gujarat"
S1-24942209,S2-200843983,India,S2,95,token_sort+tok_num+strip_name,0.9997,True,True,Scientific & Sons Private Limited,Scientific  + Sons Private Limited,"22, Shitlata Society, Behind Utkarsh Petrol Pump Karelibaug, Baroda, Vadodara, Gujarat","22, SHITLATA SOCIETY, BEHIND UTKARSH PETROL PUMP KARELIBAUG, BARODA, ગુજરાત"
S1-24942209,S2-13621765,India,S2,143,token_sort+tok_num+strip_name,0.9997,True,True,Scientific & Sons Private Limited,Scientific & Sons Private,"22, Shitlata Society, Behind Utkarsh Petrol Pump Karelibaug, Baroda, Vadodara, Gujarat","22, SHITLATA SOCIETY, BEHIND UTKARSH PETROL PUMP KARELIBAUG, BARODA, Gujarat"
S1-24942209,S2-729873410,India,S2,204,tok_num,0.9997,True,True,Scientific & Sons Private Limited,SCIENTIFIC and SONS,"22, Shitlata Society, Behind Utkarsh Petrol Pump Karelibaug, Baroda, Vadodara, Gujarat","22, SHITLATA SOCIETY, BEHIND UTKARSH PETROL PUMP KARELIBAUG, BARODA, Gujarat"
S1-24942209,S3-933134604,India,S3,288,tok_num,0.9907,True,True,Scientific & Sons Private Limited,Scientific & Si Private Limited,"22, Shitlata Society, Behind Utkarsh Petrol Pump Karelibaug, Baroda, Vadodara, Gujarat","Door No 522 22, Vadodara, GJ"
S1-249796844,S2-280009239,India,S2,50,token_sort+tok_num+strip_name,0.9999,True,True,Laxmi Foods Private Limited,LAXMI FOODS PRIVATE LIMITED,"E-69, Vasant Vihar, New Delhi, Delhi","E-69/2, VASANT VIHAR, Delhi"
S1-249796844,S2-850017089,India,S2,66,tok_num,0.0811,False,False,Laxmi Foods Private Limited,लक्ष्मी Foods Private Limited,"E-69, Vasant Vihar, New Delhi, Delhi","E-69/2, VASANT KUNJ, दिल्ली, VASANT VIHAR"
S1-249796844,S3-889861640,India,S3,121,token_sort+tok_num+strip_name,0.9896,True,True,Laxmi Foods Private Limited,Laxmi Foods Private,"E-69, Vasant Vihar, New Delhi, Delhi","Door No 5-23 E-69, New Delhi, Vasant Vihar, दिल्ली"
S1-249882252,S3-95453664,India,S3,65,token_sort+tok_num+strip_name,1.0000,True,True,Taran Services Private Limited,taran services private limited,"Unit No. 102, Solaris 2, Opp. L& T Gate No. 6, Sakivihar Road, Powai, Mumbai, Mumbai, Mumbai City, Maharashtra","Unit No. 102, Solaris 2, Opp. L& T Gate No. 6, Sakivihar Road, Powai, Mumbai, Mumbai, Mumbai City, MH"
S1-25001741,S2-210211113,US,S2,286,token_sort+tok_num+strip_name,0.9998,True,True,Compass,Compass,"5 Lester B Orcutt Boulevard, Fl Floor 2, Biddeford, ME","5 LESTER B ORCUTT BLVD, BIDDEFORD POOL, ME"
S1-25001741,S3-16052016,US,S3,829,token_sort+tok_num+strip_name,0.9994,True,True,Compass,Compass,"5 Lester B Orcutt Boulevard, Fl Floor 2, Biddeford, ME","Lester B Orcutt Blvd, Floor Floor 2, Biddeford Pool, Maine"
S1-250178603,S2-287191169,US,S2,106,tok_num,0.9989,True,True,Dermatology Health Inc,Dermatology Inc Services,"2728 Powell Road, AZ, Apache Junction","2728 POWELL ROAD, APACHE JUNCTION, AZ"
S1-250178603,S3-862487388,US,S3,384,token_sort+tok_num+strip_name,0.9934,True,True,Dermatology Health Inc,Dermatology (Health),"2728 Powell Road, AZ, Apache Junction","2728-2732 Powell Road, Apache Junction, Arizona"
S1-250178603,S3-178017069,US,S3,624,token_sort+tok_num+strip_name,0.9999,True,True,Dermatology Health Inc,Dermatology  Health Inc,"2728 Powell Road, AZ, Apache Junction","2728-2732 Powell Road, Apache Junction, Arizona"
S1-250300722,S2-540566621,India,S2,636,tok_num,0.9996,True,True,Blue International,Smt Blue [International],"H. No. 350 A, Main Road Gali No.1 Hadi Nagar Dhorra Mafi, Aligarh, Uttar Pradesh","H. NO. 350 A, MAIN ROAD GALI NO.1 HADI NAGAR DHORRA MAFI, ALIGARH, Uttar Pradesh"
S1-250300722,S2-504349522,India,S2,780,token_sort+tok_num+strip_name,0.9977,True,True,Blue International,... Blue International Co,"H. No. 350 A, Main Road Gali No.1 Hadi Nagar Dhorra Mafi, Aligarh, Uttar Pradesh","#350 A, ALIGARH, Uttar Pradesh"
S1-250300722,S3-790703999,India,S3,1183,tok_num,0.9837,False,True,Blue International,Blue Service,"H. No. 350 A, Main Road Gali No.1 Hadi Nagar Dhorra Mafi, Aligarh, Uttar Pradesh","H. No. 0350 A, Main Road Gali No.1 Hadi Nagar Dhorra Mafi, Aligarh, UP"
S1-250329418,S3-875123718,India,S3,110,tok_num,0.9994,True,True,Anand Hospitality Private Limited,Anand Anand Hospitality Private,"No 3C 909, Hrbr L/O Bylore-43, Bangalore North, Bangalore, Karnataka","No ##3C 909, Bangalore North, Bangalore, KA"
S1-250634839,S3-16026198,US,S3,1064,tok_num,0.9827,True,True,Juanita Shariff Fresh Mfa LLC,Juanita Sharff Fresh Mfa LLC,"208 Elm Street, Unit Apartment 1, Penn Yan, NY","208 Elm St, # Apartment 1, Penn Yan, New York"
S1-250684787,S2-715490965,India,S2,41,tok_num,0.9997,True,True,Snug Properties LLP,Snug Properties L.L.P.,"H.No.201 Gokulpeth, Nagpur, Maharashtra","H.NO.201 GOKULPETH, NAGPUR, Maharashtra"
S1-250684787,S3-490966783,India,S3,64,tok_num,0.9977,True,True,Snug Properties LLP,Snug Próperties LLP,"H.No.201 Gokulpeth, Nagpur, Maharashtra","H.no.201 Gokulpeth, Nagpur, MH"
S1-250759131,S2-326704205,India,S2,105,token_sort+tok_num+strip_name,0.9984,True,True,Guru Foods Private Limited,GURU FOODS,"6/1640, 2Nd Floor, Front Side Gundi Sheri, Laldarwaja, Mahidharpura, Surat, Gujarat","A-6/1640, 2ND FLOOR, FRONT SIDE GUNDI SHERI, LALDARWAJA, MAHIDHARPURA, ગુજરાત"
S1-251062525,S2-961046684,US,S2,172,tok_num,0.9983,True,True,Clean Ace Elm,Clean Ace Élm,"7425 Willshire Boulevard, Unit 1, Cheyenne, WY","7425 Willshire Blvd, CHEYENNE, WY"
S1-251062525,S2-105135715,US,S2,415,token_sort+tok_num+strip_name,1.0000,True,True,Clean Ace Elm,Clean Ace  Elm,"7425 Willshire Boulevard, Unit 1, Cheyenne, WY","7425 WILLSHIRE BLVD, CHEYENNE, WY"
S1-251062525,S3-607794971,US,S3,633,token_sort+strip_name,0.7851,False,False,Clean Ace Elm,Clean Ace  Elm,"7425 Willshire Boulevard, Unit 1, Cheyenne, WY",
S1-251062525,S3-439462912,US,S3,1267,tok_num,0.9943,True,True,Clean Ace Elm,Clean Ace Center,"7425 Willshire Boulevard, Unit 1, Cheyenne, WY","7425 Willshire Blvd, Cheyenne, Wyoming"
S1-251195615,S3-362585414,India,S3,2223,token_sort+tok_num+strip_name,0.9997,True,True,Hotel High Construction Private Limited,Hotel High Construction Private (Ltd),"8 B 7 Sindhi Colonysion West, Mumbai, Maharashtra","8- B 7 Sindhi Colonysion West, Mumbai, MH"
S1-25142833,S2-493387782,India,S2,460,tok_num,0.9603,True,True,Hat Academy Pvt Ltd,HAT PVT LTD PARTNERS #95769,"Vapi, 1St Phase, Gidc, Vapi, Plot No. 57-1, Valsad, Gujarat","PLOT NO. 57-1, 1ST PHASE, GIDC, VAPI, VAPI, ગુજરાત"
S1-25142833,S3-567579638,India,S3,818,token_sort+tok_num+strip_name,0.9999,True,True,Hat Academy Pvt Ltd,*** Hat Academy Pvt,"Vapi, 1St Phase, Gidc, Vapi, Plot No. 57-1, Valsad, Gujarat","57-1, Vapi, GJ"
S1-251699568,S2-178008152,US,S2,54,tok_num,0.9995,True,True,Beth Community Church,Beth Church Services,"2417 E Street, Bellingham, WA","2417  E STREET, BELLINGHAM, WA"
S1-251699568,S3-232846222,US,S3,116,token_sort+strip_name,0.2415,False,False,Beth Community Church,Beth Community Church Corporation,"2417 E Street, Bellingham, WA","Bellingham, Washington, 417 E St"
S1-251734802,S3-641276747,US,S3,52,tok_num,0.9995,True,True,Rocky Golden Santander,Rocky Golden Santander LP,"79 Thoroughbred Drive, Prince Frederick, MD","79- Thoroughbred Dr, Prince Frederick, Maryland"
S1-251734802,S3-720349517,US,S3,55,token_sort+tok_num+strip_name,1.0000,True,True,Rocky Golden Santander,Rocky Golden [Santander],"79 Thoroughbred Drive, Prince Frederick, MD","79- Thoroughbred Drive, Prince Frederick, Maryland"
S1-252361511,S2-32381240,US,S2,77,token_sort+strip_name,0.9975,True,True,Urban Coffee,Urban Coffee,"MO, Ballwin, 608 Arcola Drive","615 ARCOLA DRIVE, BALLWIN, MO"
S1-252361511,S3-592122184,US,S3,102,token_sort+strip_name,0.4531,False,False,Urban Coffee,Urban Coffee Inc.,"MO, Ballwin, 608 Arcola Drive","61 Arcola Dr, Ballwin, Missouri"
S1-252361511,S3-704314356,US,S3,111,token_sort+strip_name,0.5182,False,False,Urban Coffee,URBAN COFFEE Industries,"MO, Ballwin, 608 Arcola Drive",
S1-252569415,S2-723562892,India,S2,813,token_sort+tok_num+strip_name,0.9997,True,True,Das Brothers Private Limited,Das Brothers Private Private Limited,"Chennai, Level 8 &9 Olympia Teknos Park No28 Sidco Industrial Estate, Guindy, Chennai, Tamil Nadu","Tamil Nadu, LEVEL 8. &9 OLYMPIA TEKNOS PARK NO28 SIDCO INDUSTRIAL ESTATE, GUINDY, CHENNAI"
S1-252569415,S2-538821008,India,S2,1036,token_sort+tok_num+strip_name,0.9999,True,True,Das Brothers Private Limited,Das Brothers Private,"Chennai, Level 8 &9 Olympia Teknos Park No28 Sidco Industrial Estate, Guindy, Chennai, Tamil Nadu","LEVEL 8. &9 OLYMPIA TEKNOS PARK NO28 SIDCO INDUSTRIAL ESTATE, GUINDY, CHENNAI, Tamil Nadu"
S1-252569415,S2-122264639,India,S2,1405,token_sort+tok_num+strip_name,0.9825,False,True,Das Brothers Private Limited,Das Brothers Private  Ltd,"Chennai, Level 8 &9 Olympia Teknos Park No28 Sidco Industrial Estate, Guindy, Chennai, Tamil Nadu","LEVEL 8. &9 OLYMPIA TEKNOS PARK NO28 SIDCO INDUSTRIAL ESTATE, GUINDY, CHENNAI, தமிழ்நாடு"
S1-252569415,S2-717731020,India,S2,1917,tok_num,0.9992,False,True,Das Brothers Private Limited,DAS BROTHERS-PFIVTE LIMITED,"Chennai, Level 8 &9 Olympia Teknos Park No28 Sidco Industrial Estate, Guindy, Chennai, Tamil Nadu","LEVEL 8. &9 OLYMPIA TEKNOS PARK NO28 SIDCO INDUSTRIAL ESTATE, GUINDY, CHENNAI, Tamil Nadu"
S1-252569415,S3-683027933,India,S3,2568,token_sort+tok_num+strip_name,1.0000,True,True,Das Brothers Private Limited,Das Brothers Private Limited,"Chennai, Level 8 &9 Olympia Teknos Park No28 Sidco Industrial Estate, Guindy, Chennai, Tamil Nadu","Level 8 &9 Olympia Teknos Park No28 Sidco Industrial Estate, Chennai, TN"
S1-252569415,S3-940841870,India,S3,3227,tok_num,0.9993,True,True,Das Brothers Private Limited,Dr Das Brothers Private,"Chennai, Level 8 &9 Olympia Teknos Park No28 Sidco Industrial Estate, Guindy, Chennai, Tamil Nadu","Level 8 &9 Olympia Teknos Park No28 Sidco Industrial Estate, Chennai, TN"
